"_","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","","","","","","","",""
"2008-2014, United States","","","","","","","",""
"Smoothed  Death Rates per 100,000 Population","","","","","","","",""
"All Injury, Homicide, All Races, All Ethnicities, Both Sexes, All Ages","","","","","","","",""
"Annualized Crude Rate for United States: 5.31","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Reports for All Ages include those of unknown age.","","","","","","","",""
"* Rates based on 20 or fewer deaths may be unstable.  These rates are suppressed for counties (see legend above); such rates in the title have an asterisk.","","","","","","","",""
"","","","","","","","",""
"Rates appearing in this map have been geospatially smoothed.                                      m9113517 created 26DEC16:23:33     downloaded 08DEC20:19:45","","","","","","","",""
"","","","","","","","",""
"Types of Rates:    S_C_Rate = Smoothed, Crude Rate.","","","","","","","",""
".......................    U_C_Rate = Unsmoothed, Crude Rate.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"Produced by: the Statistics, Programming & Economics Branch, National Center for Injury Prevention & Control, CDC","","","","","","","",""
"Data Sources: NCHS National Vital Statistics System for numbers of deaths; US Census Bureau for population estimates.","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","ST","County","StateFIPS","CountyFIPS","S_C_Rate","U_C_Rate","Deaths","Population"
"","ND","TRAILL","38","97","","","","56819"
"","ND","WALSH","38","99","","","","77777"
"","ND","WARD","38","101","","","","447738"
"","ND","WELLS","38","103","","","","29516"
"","ND","WILLIAMS","38","105","4.882911843","","","177904"
"","OH","ADAMS","39","1","5.492971799","","","198880"
"","OH","ALLEN","39","3","2.307036372","4.318103921","32","741066"
"","OH","ASHLAND","39","5","2.196690432","","","372623"
"","OH","ASHTABULA","39","7","3.424996711","4.395753985","31","705226"
"","OH","ATHENS","39","9","3.201867814","","","452904"
"","OH","AUGLAIZE","39","11","2.461096221","","","321510"
"","OH","BELMONT","39","13","3.229828415","","","489870"
"","OH","BROWN","39","15","2.276761654","","","311687"
"","OH","BUTLER","39","17","6.83954866","2.5525457","66","2585654"
"","OH","CARROLL","39","19","3.858771454","","","200641"
"","OH","CHAMPAIGN","39","21","2.545164551","","","278692"
"","OH","CLARK","39","23","6.041069202","4.975103752","48","964804"
"","OH","CLERMONT","39","25","6.060009623","","","1389380"
"","OH","CLINTON","39","27","1.690515566","","","294575"
"","OH","COLUMBIANA","39","29","5.50179459","4.135941734","31","749527"
"","OH","COSHOCTON","39","31","2.90638296","","","257657"
"","OH","CRAWFORD","39","33","2.072562886","","","303400"
"","OH","CUYAHOGA","39","35","5.832002902","8.994988378","802","8916076"
"","OH","DARKE","39","37","5.843676184","","","368422"
"","OH","DEFIANCE","39","39","4.930007937","","","272214"
"","OH","DELAWARE","39","41","6.62346821","","","1245541"
"","OH","ERIE","39","43","2.721832968","","","536803"
"","OH","FAIRFIELD","39","45","7.167776009","","","1029574"
"","OH","FAYETTE","39","47","2.046230324","","","202211"
"","OH","FRANKLIN","39","49","6.333685778","8.814446129","730","8281859"
"","OH","FULTON","39","51","4.773545668","","","298268"
"","OH","GALLIA","39","53","5.331675033","","","215547"
"","OH","GEAUGA","39","55","6.748902889","","","656092"
"","OH","GREENE","39","57","5.370535696","2.285282342","26","1137715"
"","OH","GUERNSEY","39","59","2.57127969","","","279540"
"","OH","HAMILTON","39","61","5.071957057","9.522239859","535","5618426"
"","OH","HANCOCK","39","63","2.194320091","","","526303"
"","OH","HARDIN","39","65","2.177618755","","","223470"
"","OH","HARRISON","39","67","2.894509161","","","110229"
"","OH","HENRY","39","69","4.283009475","","","197328"
"","OH","HIGHLAND","39","71","3.213056303","","","303597"
"","OH","HOCKING","39","73","2.257594193","","","204273"
"","OH","HOLMES","39","75","3.199756377","","","300085"
"","OH","HURON","39","77","2.542920068","","","415830"
"","OH","JACKSON","39","79","4.581427159","","","231025"
"","OH","JEFFERSON","39","81","3.636962115","5.803493703","28","482468"
"","OH","KNOX","39","83","2.192129273","","","426120"
"","OH","LAKE","39","85","7.336788635","1.554808556","25","1607915"
"","OH","LAWRENCE","39","87","5.324586812","","","435812"
"","OH","LICKING","39","89","6.378775296","3.337506643","39","1168537"
"","OH","LOGAN","39","91","1.346509739","","","320076"
"","OH","LORAIN","39","93","6.63396026","2.839682864","60","2112912"
"","OH","LUCAS","39","95","4.14678832","6.791087624","209","3077563"
"","OH","MADISON","39","97","6.916190525","","","303171"
"","OH","MAHONING","39","99","5.134395558","10.05366369","167","1661086"
"","OH","MARION","39","101","1.296802948","","","464245"
"","OH","MEDINA","39","103","6.368105183","","","1212313"
"","OH","MEIGS","39","105","3.733413533","","","165170"
"","OH","MERCER","39","107","1.202760283","","","285868"
"","OH","MIAMI","39","109","6.336129326","","","720729"
"","OH","MONROE","39","111","2.410564789","","","102584"
"","OH","MONTGOMERY","39","113","4.529766926","8.916317689","334","3745941"
"","OH","MORGAN","39","115","2.827769312","","","105063"
"","OH","MORROW","39","117","1.887407947","","","244733"
"","OH","MUSKINGUM","39","119","3.361809912","","","601278"
"","OH","NOBLE","39","121","2.888369719","","","102124"
"","OH","OTTAWA","39","123","5.231906945","","","289591"
"","OH","PAULDING","39","125","5.567066781","","","135824"
"","OH","PERRY","39","127","2.910485272","","","252168"
"","OH","PICKAWAY","39","129","7.128259011","","","392068"
"","OH","PIKE","39","131","4.931902753","","","199933"
"","OH","PORTAGE","39","133","6.934669242","","","1129240"
"","OH","PREBLE","39","135","5.620319888","","","294627"
"","OH","PUTNAM","39","137","2.183909516","","","240569"
"","OH","RICHLAND","39","139","2.282662909","2.656493452","23","865803"
"","OH","ROSS","39","141","2.811214071","","","543236"
"","OH","SANDUSKY","39","143","2.235328624","","","424750"
"","OH","SCIOTO","39","145","5.073046801","7.804785967","43","550944"
"","OH","SENECA","39","147","1.894736166","","","394711"
"","OH","SHELBY","39","149","1.515043052","","","344892"
"","OH","STARK","39","151","4.775594079","4.298233502","113","2628987"
"","OH","SUMMIT","39","153","6.292110953","5.352331032","203","3792740"
"","OH","TRUMBULL","39","155","5.011745658","5.814438688","85","1461878"
"","OH","TUSCARAWAS","39","157","3.344274534","","","648335"
"","OH","UNION","39","159","6.730479389","","","368012"
"","OH","VAN WERT","39","161","4.811341937","","","201056"
"","OH","VINTON","39","163","3.725678795","","","93538"
"","OH","WARREN","39","165","6.124498084","","","1507194"
"","OH","WASHINGTON","39","167","2.606659285","","","431459"
"","OH","WAYNE","39","169","3.874499155","","","804107"
"","OH","WILLIAMS","39","171","1.427261972","","","263827"
"","OH","WOOD","39","173","4.353067903","","","890901"
"","OH","WYANDOT","39","175","1.932251401","","","157995"
"","OK","ADAIR","40","1","3.319990343","","","156688"
"","OK","ALFALFA","40","3","3.045588103","","","39732"
"","OK","ATOKA","40","5","6.958423907","","","98198"
"","OK","BEAVER","40","7","","","","38977"
"","OK","BECKHAM","40","9","5.360501375","","","159973"
"","OK","BLAINE","40","11","3.25268446","","","75115"
"","OK","BRYAN","40","13","5.22154154","","","301056"
"","OK","CADDO","40","15","5.41603696","","","205755"
"","OK","CANADIAN","40","17","6.96637026","3.108166588","26","836506"
"","OK","CARTER","40","19","5.50425892","6.258344459","21","335552"
"","OK","CHEROKEE","40","21","5.87130604","","","331859"
"","OK","CHOCTAW","40","23","6.462504707","","","106088"
"","OK","CIMARRON","40","25","","","","16915"
"","OK","CLEVELAND","40","27","7.286959405","3.183012809","58","1822173"
"","OK","COAL","40","29","6.382228293","","","41116"
"","OK","COMANCHE","40","31","6.620880066","9.134648183","79","864839"
"","OK","COTTON","40","33","6.173969508","","","43145"
"","OK","CRAIG","40","35","3.012707282","","","103757"
"","OK","CREEK","40","37","7.80780701","","","491153"
"","OK","CUSTER","40","39","4.753792113","","","196612"
"","OK","DELAWARE","40","41","3.659591774","","","289341"
"","OK","DEWEY","40","43","","","","33582"
"","OK","ELLIS","40","45","","","","28733"
"","OK","GARFIELD","40","47","3.677841666","","","427001"
"","OK","GARVIN","40","49","4.241961483","","","192258"
"","OK","GRADY","40","51","5.282742272","","","369601"
"","OK","GRANT","40","53","3.496703871","","","31688"
"","OK","GREER","40","55","6.133360405","","","43230"
"","OK","HARMON","40","57","5.333291194","","","20106"
"","OK","HARPER","40","59","","","","26028"
"","OK","HASKELL","40","61","7.039846668","","","89611"
"","OK","HUGHES","40","63","7.389581402","","","96291"
"","OK","JACKSON","40","65","","","","183643"
"","OK","JEFFERSON","40","67","5.41498474","","","44830"
"","OK","JOHNSTON","40","69","5.144982583","","","76787"
"","OK","KAY","40","71","3.525617633","","","322263"
"","OK","KINGFISHER","40","73","8.117620567","","","105645"
"","OK","KIOWA","40","75","7.41005816","","","65872"
"","OK","LATIMER","40","77","7.006020799","","","76843"
"","OK","LE FLORE","40","79","6.025336992","7.143979768","25","349945"
"","OK","LINCOLN","40","81","8.257564568","","","239512"
"","OK","LOGAN","40","83","7.702033141","","","299370"
"","OK","LOVE","40","85","4.522139457","","","66490"
"","OK","MC CLAIN","40","87","3.577492031","","","246005"
"","OK","MC CURTAIN","40","89","6.886140888","","","231902"
"","OK","MC INTOSH","40","91","7.595473098","","","141752"
"","OK","MAJOR","40","93","2.977165143","","","53233"
"","OK","MARSHALL","40","95","5.231668034","","","110951"
"","OK","MAYES","40","97","3.826765142","","","287460"
"","OK","MURRAY","40","99","5.505847106","","","94773"
"","OK","MUSKOGEE","40","101","6.160989455","7.501951521","37","493205"
"","OK","NOBLE","40","103","3.906113963","","","80561"
"","OK","NOWATA","40","105","3.236070013","","","74182"
"","OK","OKFUSKEE","40","107","6.349111124","","","85372"
"","OK","OKLAHOMA","40","109","7.252879432","9.773052553","501","5126341"
"","OK","OKMULGEE","40","111","7.926383198","","","277193"
"","OK","OSAGE","40","113","7.834978331","","","334500"
"","OK","OTTAWA","40","115","4.042630285","","","224134"
"","OK","PAWNEE","40","117","7.560950519","","","115800"
"","OK","PAYNE","40","119","4.063721409","","","545379"
"","OK","PITTSBURG","40","121","6.695631472","7.244779034","23","317470"
"","OK","PONTOTOC","40","123","5.954223926","","","263243"
"","OK","POTTAWATOMIE","40","125","7.690803207","6.109382382","30","491048"
"","OK","PUSHMATAHA","40","127","6.824979743","","","79631"
"","OK","ROGER MILLS","40","129","4.697086828","","","25891"
"","OK","ROGERS","40","131","7.314994936","","","614068"
"","OK","SEMINOLE","40","133","7.002342194","","","177959"
"","OK","SEQUOYAH","40","135","6.241129506","7.177622225","21","292576"
"","OK","STEPHENS","40","137","6.561949657","","","313766"
"","OK","TEXAS","40","139","","","","146969"
"","OK","TILLMAN","40","141","6.154249757","","","55196"
"","OK","TULSA","40","143","7.012414555","9.096862122","388","4265207"
"","OK","WAGONER","40","145","7.457287502","4.260948216","22","516317"
"","OK","WASHINGTON","40","147","7.453591254","","","359109"
"","OK","WASHITA","40","149","4.932286749","","","81398"
"","OK","WOODS","40","151","","","","62019"
"","OK","WOODWARD","40","153","","","","144165"
"","OR","BAKER","41","1","3.397215133","","","112711"
"","OR","BENTON","41","3","2.274329641","","","599758"
"","OR","CLACKAMAS","41","5","2.552599632","1.761738048","47","2667820"
"","OR","CLATSOP","41","7","1.73284039","","","259957"
"","OR","COLUMBIA","41","9","2.604659152","","","345238"
"","OR","COOS","41","11","4.01018885","5.230506131","23","439728"
"","OR","CROOK","41","13","2.658710422","","","147296"
"","OR","CURRY","41","15","4.002425941","","","156350"
"","OR","DESCHUTES","41","17","2.833317624","","","1129773"
"","OR","DOUGLAS","41","19","3.254825358","3.99737772","30","750492"
"","OR","GILLIAM","41","21","","","","13371"
"","OR","GRANT","41","23","3.552905298","","","51265"
"","OR","HARNEY","41","25","3.915929623","","","51097"
"","OR","HOOD RIVER","41","27","3.01848163","","","156608"
"","OR","JACKSON","41","29","3.445983085","2.924457095","42","1436164"
"","OR","JEFFERSON","41","31","2.616269033","","","152801"
"","OR","JOSEPHINE","41","33","3.351841327","","","579687"
"","OR","KLAMATH","41","35","3.051999336","4.533590669","21","463209"
"","OR","LAKE","41","37","4.002626566","","","55143"
"","OR","LANE","41","39","2.606429192","2.830900983","70","2472711"
"","OR","LINCOLN","41","41","2.266340314","","","322640"
"","OR","LINN","41","43","2.445366849","","","822117"
"","OR","MALHEUR","41","45","2.719157279","","","216258"
"","OR","MARION","41","47","2.337113179","2.562046473","57","2224784"
"","OR","MORROW","41","49","2.649702149","","","78162"
"","OR","MULTNOMAH","41","51","2.507264192","3.597650964","188","5225632"
"","OR","POLK","41","53","2.120450518","","","531426"
"","OR","SHERMAN","41","55","","","","12087"
"","OR","TILLAMOOK","41","57","1.767338119","","","176997"
"","OR","UMATILLA","41","59","2.638151866","","","532758"
"","OR","UNION","41","61","3.244063904","","","179737"
"","OR","WALLOWA","41","63","2.959121087","","","48295"
"","OR","WASCO","41","65","2.447175644","","","176489"
"","OR","WASHINGTON","41","67","2.501849582","1.588927085","60","3776133"
"","OR","WHEELER","41","69","4.926476314","","","9869"
"","OR","YAMHILL","41","71","1.895658585","","","698494"
"","PA","ADAMS","42","1","2.579517108","","","710073"
"","PA","ALLEGHENY","42","3","5.266027289","7.719487561","663","8588653"
"","PA","ARMSTRONG","42","5","5.397924817","","","480565"
"","PA","BEAVER","42","7","5.919383659","3.689953347","44","1192427"
"","PA","BEDFORD","42","9","2.746689768","","","346625"
"","PA","BERKS","42","11","2.558332083","3.85114726","111","2882258"
"","PA","BLAIR","42","13","1.925651316","","","887870"
"","PA","BRADFORD","42","15","2.119511078","","","437318"
"","PA","BUCKS","42","17","8.14380073","1.461556608","64","4378893"
"","PA","BUTLER","42","19","5.762402877","","","1290994"
"","PA","CAMBRIA","42","21","2.39849559","3.926543434","39","993240"
"","PA","CAMERON","42","23","1.568431653","","","35005"
"","PA","CARBON","42","25","3.403811973","","","454564"
"","PA","CENTRE","42","27","1.162788239","","","1085705"
"","PA","CHESTER","42","29","3.934286227","1.364071549","48","3518877"
"","PA","CLARION","42","31","1.321651364","","","277767"
"","PA","CLEARFIELD","42","33","1.997463621","","","571513"
"","PA","CLINTON","42","35","1.428331895","","","276091"
"","PA","COLUMBIA","42","37","2.874005988","","","469275"
"","PA","CRAWFORD","42","39","3.677139449","","","617163"
"","PA","CUMBERLAND","42","41","3.502572086","1.323848958","22","1661821"
"","PA","DAUPHIN","42","43","3.093100302","6.216671732","117","1882036"
"","PA","DELAWARE","42","45","9.57304845","6.686800231","262","3918167"
"","PA","ELK","42","47","1.73156401","","","222727"
"","PA","ERIE","42","49","3.193238849","3.369010818","66","1959032"
"","PA","FAYETTE","42","51","2.639295337","3.147032506","30","953279"
"","PA","FOREST","42","53","1.790264541","","","53459"
"","PA","FRANKLIN","42","55","1.91852739","2.279228253","24","1052988"
"","PA","FULTON","42","57","2.365421558","","","103441"
"","PA","GREENE","42","59","2.857194456","","","268863"
"","PA","HUNTINGDON","42","61","1.628711484","","","321416"
"","PA","INDIANA","42","63","2.244800978","","","619220"
"","PA","JEFFERSON","42","65","1.810860359","","","314978"
"","PA","JUNIATA","42","67","3.489006142","","","173018"
"","PA","LACKAWANNA","42","69","3.147958912","1.935573437","29","1498264"
"","PA","LANCASTER","42","71","3.189345973","2.239300989","82","3661857"
"","PA","LAWRENCE","42","73","4.858534615","5.216921163","33","632557"
"","PA","LEBANON","42","75","3.452235106","2.552395902","24","940293"
"","PA","LEHIGH","42","77","2.551464438","4.423719252","109","2463990"
"","PA","LUZERNE","42","79","2.865715521","4.059486194","91","2241663"
"","PA","LYCOMING","42","81","1.907888812","2.697585906","22","815544"
"","PA","MC KEAN","42","83","1.870862665","","","302773"
"","PA","MERCER","42","85","4.986722487","","","812769"
"","PA","MIFFLIN","42","87","1.159927621","","","326813"
"","PA","MONROE","42","89","2.51592998","3.306269959","39","1179577"
"","PA","MONTGOMERY","42","91","8.247094152","2.060239997","116","5630412"
"","PA","MONTOUR","42","93","1.832246281","","","128568"
"","PA","NORTHAMPTON","42","95","2.420347383","2.251419352","47","2087572"
"","PA","NORTHUMBERLAND","42","97","3.3908678","","","660570"
"","PA","PERRY","42","99","3.1821975","","","320310"
"","PA","PHILADELPHIA","42","101","8.955794182","19.13182994","2056","10746489"
"","PA","PIKE","42","103","2.739606292","","","399861"
"","PA","POTTER","42","105","1.910377588","","","122082"
"","PA","SCHUYLKILL","42","107","3.853456577","2.421035506","25","1032616"
"","PA","SNYDER","42","109","1.824812315","","","278604"
"","PA","SOMERSET","42","111","2.73386272","","","541250"
"","PA","SULLIVAN","42","113","3.066695638","","","44933"
"","PA","SUSQUEHANNA","42","115","2.39620371","","","300253"
"","PA","TIOGA","42","117","2.212490987","","","295168"
"","PA","UNION","42","119","1.490183285","","","314600"
"","PA","VENANGO","42","121","1.852970298","","","381765"
"","PA","WARREN","42","123","2.629921405","","","289834"
"","PA","WASHINGTON","42","125","5.445155259","2.748153069","40","1455523"
"","PA","WAYNE","42","127","2.611947313","","","364018"
"","PA","WESTMORELAND","42","129","5.304125119","2.004434123","51","2544359"
"","PA","WYOMING","42","131","2.881246054","","","197749"
"","PA","YORK","42","133","3.85100212","4.0627658","124","3052108"
"","RI","BRISTOL","44","1","3.00137016","","","347463"
"","RI","KENT","44","3","2.546265868","","","1160450"
"","RI","NEWPORT","44","5","2.213535226","","","578991"
"","RI","PROVIDENCE","44","7","2.034293606","3.749748596","165","4400295"
"","RI","WASHINGTON","44","9","1.53876347","","","887201"
"","SC","ABBEVILLE","45","1","6.61708221","","","176885"
"","SC","AIKEN","45","3","9.311496671","7.70006222","87","1129861"
"","SC","ALLENDALE","45","5","12.49027578","","","71622"
"","SC","ANDERSON","45","7","6.200654643","8.259565562","109","1319682"
"","SC","BAMBERG","45","9","13.25347814","","","110389"
"","SC","BARNWELL","45","11","10.34027877","","","156814"
"","SC","BEAUFORT","45","13","8.511985046","4.75088928","55","1157678"
"","SC","BERKELEY","45","15","8.518976692","6.049902387","78","1289277"
"","SC","CALHOUN","45","17","8.252339467","","","105666"
"","SC","CHARLESTON","45","19","7.891321884","9.697694254","244","2516062"
"","SC","CHEROKEE","45","21","5.721545608","8.494252223","33","388498"
"","SC","CHESTER","45","23","6.89028669","10.42444881","24","230228"
"","SC","CHESTERFIELD","45","25","7.150532969","","","324710"
"","SC","CLARENDON","45","27","8.722944393","8.676502791","21","242033"
"","SC","COLLETON","45","29","8.760907202","13.37827443","36","269093"
"","SC","DARLINGTON","45","31","7.944905833","12.96184409","62","478327"
"","SC","DILLON","45","33","10.54360455","14.47813124","32","221023"
"","SC","DORCHESTER","45","35","8.71155259","5.015276122","49","977015"
"","SC","EDGEFIELD","45","37","8.504962078","","","186707"
