,county,state,geocode_status,geocode_success,geo_formatted_address,lat,lng,FIPS
996,Ballard,Kentucky,OK,1,"Ballard County, KY, USA",37.0359869,-89.0179332,21007
997,Barren,Kentucky,OK,1,"Barren County, KY, USA",36.9676836,-85.84862360000001,21009
998,Bath,Kentucky,OK,1,"Bath County, KY, USA",38.1068164,-83.7199136,21011
999,Bell,Kentucky,OK,1,"Bell County, KY, USA",36.741122,-83.63484299999999,21013
1000,Boone,Kentucky,OK,1,"Boone County, KY, USA",38.9940572,-84.7315563,21015
1001,Bourbon,Kentucky,OK,1,"Bourbon County, KY, USA",38.2170752,-84.2278796,21017
1002,Boyd,Kentucky,OK,1,"Boyd County, KY, USA",38.3833265,-82.6915429,21019
1003,Boyle,Kentucky,OK,1,"Boyle County, KY, USA",37.6526034,-84.8150781,21021
1004,Bracken,Kentucky,OK,1,"Bracken County, KY, USA",38.7117016,-84.05902900000001,21023
1005,Breathitt,Kentucky,OK,1,"Breathitt County, KY, USA",37.5359616,-83.33618799999999,21025
1006,Breckinridge,Kentucky,OK,1,"Breckinridge County, KY, USA",37.7982002,-86.4592091,21027
1007,Bullitt,Kentucky,OK,1,"Bullitt County, KY, USA",37.9842107,-85.684578,21029
1008,Butler,Kentucky,OK,1,"Butler, KY 41006, USA",38.7864569,-84.36965939999999,21031
1009,Caldwell,Kentucky,OK,1,"Caldwell County, KY, USA",37.1501019,-87.89424509999999,21033
1010,Calloway,Kentucky,OK,1,"Calloway County, KY, USA",36.6402766,-88.28504199999999,21035
1011,Campbell,Kentucky,OK,1,"Campbell County, KY, USA",38.8951891,-84.3962535,21037
1012,Carlisle,Kentucky,OK,1,"Carlisle, KY 40311, USA",38.3120197,-84.027427,21039
1013,Carroll,Kentucky,OK,1,"Carroll County, KY, USA",38.6748355,-85.0649071,21041
1014,Carter,Kentucky,OK,1,"Carter, KY 41143, USA",38.4289683,-83.1207313,21043
1015,Casey,Kentucky,OK,1,"Casey County, KY, USA",37.3157449,-84.8984775,21045
1016,Christian,Kentucky,OK,1,"Christian County, KY, USA",36.8410586,-87.460397,21047
1017,Clark,Kentucky,OK,1,"Clark County, KY, USA",37.959945,-84.14351359999999,21049
1018,Clay,Kentucky,OK,1,"Clay, KY 42404, USA",37.4767119,-87.8200159,21051
1019,Clinton,Kentucky,OK,1,"Clinton, KY 42031, USA",36.6672813,-88.9933965,21053
1020,Crittenden,Kentucky,OK,1,"Crittenden, KY, USA",38.7845959,-84.60324039999999,21055
1021,Cumberland,Kentucky,OK,1,"Cumberland, KY 40823, USA",36.9781475,-82.9884955,21057
1022,Daviess,Kentucky,OK,1,"Daviess County, KY, USA",37.7307984,-87.10237459999999,21059
1023,Edmonson,Kentucky,OK,1,"Edmonson County, KY, USA",37.1941682,-86.21584969999999,21061
1024,Elliott,Kentucky,OK,1,"Elliott County, KY, USA",38.1575088,-83.12200740000002,21063
1025,Estill,Kentucky,OK,1,"Estill County, KY, USA",37.6975384,-83.9744262,21065
1026,Fayette,Kentucky,OK,1,"Fayette County, Lexington, KY, USA",38.06064780000001,-84.4802606,21067
1027,Fleming,Kentucky,OK,1,"Fleming County, KY, USA",38.3987633,-83.67739279999999,21069
1028,Floyd,Kentucky,OK,1,"Floyd County, KY, USA",37.5455463,-82.7778579,21071
1029,Franklin,Kentucky,OK,1,"Franklin, KY 42134, USA",36.722263,-86.57721769999999,21073
1030,Fulton,Kentucky,OK,1,"Fulton, KY 42041, USA",36.5042277,-88.8742259,21075
1031,Gallatin,Kentucky,OK,1,"Gallatin County, KY, USA",38.7295069,-84.87763919999999,21077
1032,Garrard,Kentucky,OK,1,"Garrard County, KY, USA",37.6413234,-84.56414699999999,21079
1033,Grant,Kentucky,OK,1,"Grant County, KY, USA",38.6565245,-84.6479124,21081
1034,Graves,Kentucky,OK,1,"Graves County, KY, USA",36.6887728,-88.7108964,21083
1035,Grayson,Kentucky,OK,1,"Grayson, KY 41143, USA",38.3325812,-82.9485023,21085
1036,Green,Kentucky,OK,1,"Green, KY 41164, USA",38.1406397,-83.0751714,21087
1037,Greenup,Kentucky,OK,1,"Greenup, KY 41144, USA",38.5731349,-82.83016769999999,21089
1038,Hancock,Kentucky,OK,1,"Hancock County, KY, USA",37.8280909,-86.761749,21091
1039,Hardin,Kentucky,OK,1,"Hardin, KY, USA",36.7647773,-88.2953134,21093
1040,Harlan,Kentucky,OK,1,"Harlan, KY, USA",36.8431441,-83.321848,21095
1041,Harrison,Kentucky,OK,1,"Harrison County, KY, USA",38.4333045,-84.3542049,21097
1042,Hart,Kentucky,OK,1,"Hart County, KY, USA",37.3101304,-85.84862360000001,21099
1043,Henderson,Kentucky,OK,1,"Henderson, KY 42420, USA",37.8361538,-87.59001339999999,21101
1044,Henry,Kentucky,OK,1,"Henry County, KY, USA",38.4268385,-85.14793639999999,21103
1045,Hickman,Kentucky,OK,1,"Hickman, KY 42050, USA",36.5711721,-89.18617909999999,21105
1046,Hopkins,Kentucky,OK,1,"Hopkins County, KY, USA",37.3153093,-87.5791287,21107
1047,Jackson,Kentucky,OK,1,"Jackson, KY 41339, USA",37.5531457,-83.38351349999999,21109
1048,Jefferson,Kentucky,OK,1,"Jefferson County, KY, USA",38.1938097,-85.64348700000001,21111
1049,Jessamine,Kentucky,OK,1,"Jessamine County, KY, USA",37.895573,-84.56414699999999,21113
1050,Johnson,Kentucky,OK,1,"Johnson County, KY, USA",37.8048335,-82.8640623,21115
1051,Kenton,Kentucky,OK,1,"Kenton County, KY, USA",38.9863872,-84.56414699999999,21117
1052,Knott,Kentucky,OK,1,"Knott County, KY, USA",37.3461117,-82.99316069999999,21119
1053,Knox,Kentucky,OK,1,"Knox County, KY, USA",36.9260578,-83.8897057,21121
1054,Larue,Kentucky,OK,1,"Larue County, KY, USA",37.5189552,-85.7256372,21123
1055,Laurel,Kentucky,OK,1,"Laurel County, KY, USA",37.0693489,-84.1857115,21125
1056,Lawrence,Kentucky,OK,1,"Lawrence County, KY, USA",38.05267500000001,-82.7778579,21127
1057,Lee,Kentucky,OK,1,"Lee County, KY, USA",37.599443,-83.7199136,21129
1058,Leslie,Kentucky,OK,1,"Leslie County, KY, USA",37.0698286,-83.3789389,21131
1059,Letcher,Kentucky,OK,1,"Letcher County, KY, USA",37.12535099999999,-82.8640623,21133
1060,Lewis,Kentucky,OK,1,"Lewis County, KY, USA",38.5079686,-83.3789389,21135
1061,Lincoln,Kentucky,OK,1,"Lincoln County, KY, USA",37.4751264,-84.6479124,21137
1062,Livingston,Kentucky,OK,1,"Livingston, KY 40445, USA",37.2978634,-84.2149339,21139
1063,Logan,Kentucky,OK,1,"Logan County, KY, USA",36.869834,-86.86218269999999,21141
1064,Lyon,Kentucky,OK,1,"Lyon County, KY, USA",37.0247261,-88.0900762,21143
1065,McCracken,Kentucky,OK,1,"McCracken County, KY, USA",37.03306070000001,-88.7108964,21145
1066,McCreary,Kentucky,OK,1,"McCreary County, KY, USA",36.6973499,-84.4802606,21147
1067,McLean,Kentucky,OK,1,"McLean County, KY, USA",37.5644352,-87.2618328,21149
1068,Madison,Kentucky,OK,1,"Madison County, KY, USA",37.7143001,-84.3121264,21151
1069,Magoffin,Kentucky,OK,1,"Magoffin County, KY, USA",37.730555,-83.03613759999999,21153
1070,Marion,Kentucky,OK,1,"Marion, KY 42064, USA",37.3328286,-88.0811349,21155
1071,Marshall,Kentucky,OK,1,"Marshall County, KY, USA",36.8573767,-88.4016041,21157
1072,Martin,Kentucky,OK,1,"Martin, KY, USA",37.5728764,-82.752659,21159
1073,Mason,Kentucky,OK,1,"Mason County, KY, USA",38.6194103,-83.8897057,21161
1074,Meade,Kentucky,OK,1,"Meade County, KY, USA",37.9601502,-86.21584969999999,21163
1075,Menifee,Kentucky,OK,1,"Menifee County, KY, USA",37.9335368,-83.63484299999999,21165
1076,Mercer,Kentucky,OK,1,"Mercer County, KY, USA",37.8258603,-84.8984775,21167
1077,Metcalfe,Kentucky,OK,1,"Metcalfe County, KY, USA",37.0032438,-85.64348700000001,21169
1078,Monroe,Kentucky,OK,1,"Monroe County, KY, USA",36.7484915,-85.7256372,21171
1079,Montgomery,Kentucky,OK,1,"Montgomery County, KY, USA",38.0314578,-83.8897057,21173
1080,Morgan,Kentucky,OK,1,"Morgan County, KY, USA",37.9145713,-83.2934086,21175
1081,Muhlenberg,Kentucky,OK,1,"Muhlenberg County, KY, USA",37.17725009999999,-87.14228949999999,21177
1082,Nelson,Kentucky,OK,1,"Nelson County, KY, USA",37.7647455,-85.47880649999999,21179
1083,Nicholas,Kentucky,OK,1,"Nicholas County, KY, USA",38.37676250000001,-84.05902900000001,21181
1084,Ohio,Kentucky,OK,1,"Ohio County, KY, USA",37.5108523,-86.8220341,21183
1085,Oldham,Kentucky,OK,1,"Oldham County, KY, USA",38.3560025,-85.47880649999999,21185
1086,Owen,Kentucky,OK,1,"Owen County, KY, USA",38.4965261,-84.8150781,21187
1087,Owsley,Kentucky,OK,1,"Owsley County, KY, USA",37.4294933,-83.7199136,21189
1088,Pendleton,Kentucky,OK,1,"Pendleton, KY 40055, USA",38.4622879,-85.3035678,21191
1089,Perry,Kentucky,OK,1,"Perry County, KY, USA",37.3160706,-83.2077645,21193
1090,Pike,Kentucky,OK,1,"Pike County, KY, USA",37.4842087,-82.4752757,21195
1091,Powell,Kentucky,OK,1,"Powell County, KY, USA",37.8380647,-83.8260884,21197
1092,Pulaski,Kentucky,OK,1,"Pulaski County, KY, USA",37.0853508,-84.5222189,21199
1093,Robertson,Kentucky,OK,1,"Robertson County, KY, USA",38.5224338,-84.0378894,21201
1094,Rockcastle,Kentucky,OK,1,"Rockcastle County, KY, USA",37.3743065,-84.3121264,21203
1095,Rowan,Kentucky,OK,1,"Rowan County, KY, USA",38.177068,-83.46435509999999,21205
1096,Russell,Kentucky,OK,1,"Russell, KY, USA",38.5173028,-82.6976631,21207
1097,Scott,Kentucky,OK,1,"Scott County, KY, USA",38.3172361,-84.56414699999999,21209
1098,Shelby,Kentucky,OK,1,"Shelby County, KY, USA",38.1778076,-85.2308414,21211
1099,Simpson,Kentucky,OK,1,"Simpson County, KY, USA",36.7772014,-86.6207943,21213
1100,Spencer,Kentucky,OK,1,"Spencer County, KY, USA",38.0123167,-85.31362179999999,21215
1101,Taylor,Kentucky,OK,1,"Taylor County, KY, USA",37.332884,-85.31362179999999,21217
1102,Todd,Kentucky,OK,1,"Todd County, KY, USA",36.8338638,-87.14228949999999,21219
1103,Trigg,Kentucky,OK,1,"Trigg County, KY, USA",36.8473642,-87.77633329999999,21221
1104,Trimble,Kentucky,OK,1,"Trimble County, KY, USA",38.6013284,-85.31362179999999,21223
1105,Union,Kentucky,OK,1,"Union, KY, USA",38.9458951,-84.68050099999999,21225
1106,Warren,Kentucky,OK,1,"Warren County, KY, USA",36.9886043,-86.49965460000001,21227
1107,Washington,Kentucky,OK,1,"Old Washington, Maysville, KY 41056, USA",38.6161549,-83.80849719999999,21229
1108,Wayne,Kentucky,OK,1,"Wayne County, KY, USA",36.7571907,-84.8567932,21231
1109,Webster,Kentucky,OK,1,"Webster, KY 40176, USA",37.88895300000001,-86.3388635,21233
1110,Whitley,Kentucky,OK,1,"Whitley County, KY, USA",36.726335,-84.1857115,21235
1111,Wolfe,Kentucky,OK,1,"Wolfe County, KY, USA",37.75508689999999,-83.46435509999999,21237
1112,Woodford,Kentucky,OK,1,"Woodford County, KY, USA",38.0721662,-84.7315563,21239
1113,Acadia,Louisiana,OK,1,"Acadia Parish, LA, USA",30.2297347,-92.38136209999999,22001
1114,Allen,Louisiana,OK,1,"Allen, LA 71469, USA",31.835278,-93.288333,22003
1115,Ascension,Louisiana,OK,1,"Ascension Parish, LA, USA",30.2017295,-90.9438468,22005
1116,Assumption,Louisiana,OK,1,"Assumption Parish, LA, USA",29.9232544,-91.09693999999999,22007
1117,Avoyelles,Louisiana,OK,1,"Avoyelles Parish, LA, USA",30.9711824,-92.0665197,22009
1118,Beauregard,Louisiana,OK,1,"Beauregard Parish, LA, USA",30.7611484,-93.33889169999999,22011
1119,Bienville,Louisiana,OK,1,"Bienville, LA 71008, USA",32.3568222,-92.98043740000001,22013
1120,Bossier,Louisiana,OK,1,"Bossier Parish, LA, USA",32.7551322,-93.66232389999999,22015
1121,Caddo,Louisiana,OK,1,"Caddo Parish, LA, USA",32.6136798,-93.86553029999999,22017
1122,Calcasieu,Louisiana,OK,1,"Calcasieu Parish, LA, USA",30.2089286,-93.33889169999999,22019
1123,Caldwell,Louisiana,OK,1,"Caldwell Parish, LA, USA",32.0669717,-92.0665197,22021
1124,Cameron,Louisiana,OK,1,"Cameron, LA, USA",29.79772119999999,-93.3251535,22023
1125,Catahoula,Louisiana,OK,1,"Catahoula Parish, LA, USA",31.7053083,-91.9099238,22025
1126,Claiborne,Louisiana,OK,1,"Claiborne, LA 71291, USA",32.5159779,-92.1918032,22027
1127,Concordia,Louisiana,OK,1,"Concordia Parish, LA, USA",31.4808983,-91.63721500000001,22029
1128,De Soto,Louisiana,OK,1,"De Soto Parish, LA, USA",32.0310567,-93.66232389999999,22031
1129,East Baton Rouge,Louisiana,OK,1,"East Baton Rouge Parish, LA, USA",30.5693593,-91.09693999999999,22033
1130,East Carroll,Louisiana,OK,1,"East Carroll Parish, LA, USA",32.7570923,-91.2506002,22035
1131,East Feliciana,Louisiana,OK,1,"East Feliciana Parish, LA, USA",30.8458948,-91.02032240000001,22037
1132,Evangeline,Louisiana,OK,1,"Evangeline, LA 70537, USA",30.2577813,-92.58427700000001,22039
1133,Franklin,Louisiana,OK,1,"Franklin, LA 70538, USA",29.7960399,-91.5015002,22041
1134,Grant,Louisiana,OK,1,"Grant, LA 70654, USA",30.7885279,-92.9484868,22043
1135,Iberia,Louisiana,OK,1,"Iberia Parish, LA, USA",29.4992629,-91.7538817,22045
1136,Iberville,Louisiana,OK,1,"Iberville Parish, LA, USA",30.2899179,-91.4048249,22047
1137,Jackson,Louisiana,OK,1,"Jackson, LA 70748, USA",30.8374036,-91.2176087,22049
1138,Jefferson,Louisiana,OK,1,"Jefferson, LA, USA",29.96603709999999,-90.1531298,22051
1139,Jefferson Davis,Louisiana,OK,1,"Jefferson Davis Parish, LA, USA",30.2672346,-92.8178291,22053
1140,Lafayette,Louisiana,OK,1,"Lafayette, LA, USA",30.2240897,-92.0198427,22055
1141,Lafourche,Louisiana,OK,1,"Lafourche Parish, LA, USA",29.6952295,-90.52578229999999,22057
1142,LaSalle,Louisiana,OK,1,"La Salle Parish, LA, USA",31.7002461,-92.2236667,22059
1143,Lincoln,Louisiana,OK,1,"Lincoln Parish, LA, USA",32.598888,-92.6983868,22061
1144,Livingston,Louisiana,OK,1,"Livingston, LA 70754, USA",30.5021345,-90.7478737,22063
1145,Madison,Louisiana,OK,1,"Madison Parish, LA, USA",32.4401578,-91.28910359999999,22065
1146,Morehouse,Louisiana,OK,1,"Morehouse Parish, LA, USA",32.796224,-91.7538817,22067
1147,Natchitoches,Louisiana,OK,1,"Natchitoches, LA, USA",31.7607195,-93.08627489999999,22069
1148,Orleans,Louisiana,OK,1,"New Orleans, LA, USA",29.95106579999999,-90.0715323,22071
1149,Ouachita,Louisiana,OK,1,"Ouachita Parish, LA, USA",32.4271852,-92.2236667,22073
1150,Plaquemines,Louisiana,OK,1,"Plaquemines Parish, LA, USA",29.3240045,-89.4742177,22075
1151,Pointe Coupee,Louisiana,OK,1,"Pointe Coupee Parish, LA, USA",30.6102166,-91.5983959,22077
1152,Rapides,Louisiana,OK,1,"Rapides Parish, LA, USA",31.1461104,-92.539603,22079
1153,Red River,Louisiana,OK,1,"Red River Parish, LA, USA",32.0842949,-93.3792057,22081
1154,Richland,Louisiana,OK,1,"Richland Parish, LA, USA",32.3887281,-91.7928402,22083
1155,Sabine,Louisiana,OK,1,"Sabine Parish, LA, USA",31.4893252,-93.5003454,22085
1156,St. Bernard,Louisiana,OK,1,"St Bernard Parish, LA, USA",29.879791,-89.3226954,22087
1157,St. Charles,Louisiana,OK,1,"St Charles Parish, LA, USA",29.9273657,-90.3371889,22089
1158,St. Helena,Louisiana,OK,1,"St Helena Parish, LA, USA",30.8021866,-90.6773046,22091
1159,St. James,Louisiana,OK,1,"St James Parish, LA, USA",30.0179292,-90.7913227,22093
1160,St. John the Baptist,Louisiana,OK,1,"St John the Baptist Parish, LA, USA",30.1118331,-90.4879916,22095
1161,St. Landry,Louisiana,OK,1,"St Landry Parish, LA, USA",30.6036535,-92.0665197,22097
1162,St. Martin,Louisiana,OK,1,"St Martin Parish, LA, USA",30.2395901,-91.7538817,22099
1163,St. Mary,Louisiana,OK,1,"St Mary Parish, LA, USA",29.502976,-91.44346900000001,22101
1164,St. Tammany,Louisiana,OK,1,"St Tammany Parish, LA, USA",30.4357418,-89.9253233,22103
1165,Tangipahoa,Louisiana,OK,1,"Tangipahoa, LA, USA",30.8760151,-90.5120391,22105
1166,Tensas,Louisiana,OK,1,"Tensas Parish, LA, USA",32.077218,-91.28910359999999,22107
1167,Terrebonne,Louisiana,OK,1,"Terrebonne Parish, LA, USA",29.2299682,-90.7532809,22109
1168,Union,Louisiana,OK,1,"Union, LA 70723, USA",30.091512,-90.900064,22111
1169,Vermilion,Louisiana,OK,1,"Vermilion Parish, LA, USA",29.8601413,-92.38136209999999,22113
1170,Vernon,Louisiana,OK,1,"Vernon Parish, LA, USA",31.1320009,-93.17796589999999,22115
1171,Washington,Louisiana,OK,1,"Washington, LA 70589, USA",30.6163073,-92.057063,22117
1172,Webster,Louisiana,OK,1,"Webster Parish, LA, USA",32.7641355,-93.33889169999999,22119
1173,West Baton Rouge,Louisiana,OK,1,"West Baton Rouge Parish, LA, USA",30.4751202,-91.3276422,22121
1174,West Carroll,Louisiana,OK,1,"West Carroll Parish, LA, USA",32.7545792,-91.4821482,22123
1175,West Feliciana,Louisiana,OK,1,"West Feliciana Parish, LA, USA",30.8423123,-91.4048249,22125
1176,Winn,Louisiana,OK,1,"Winn Parish, LA, USA",31.91961239999999,-92.6586401,22127
1177,Androscoggin,Maine,OK,1,"Androscoggin County, ME, USA",44.19124160000001,-70.17070369999999,23001
1178,Aroostook,Maine,OK,1,"Aroostook County, ME, USA",46.819941,-68.4766064,23003
1179,Cumberland,Maine,OK,1,"Cumberland, ME, USA",43.796573,-70.2585205,23005
1180,Franklin,Maine,OK,1,"Franklin, ME, USA",44.5874877,-68.23160539999999,23007
1181,Hancock,Maine,OK,1,"Hancock, ME, USA",44.5291357,-68.2537463,23009
1182,Kennebec,Maine,OK,1,"Kennebec County, ME, USA",44.4499153,-69.7038278,23011
1183,Knox,Maine,OK,1,"Knox, ME, USA",44.517294,-69.21337489999999,23013
1184,Lincoln,Maine,OK,1,"Lincoln, ME 04457, USA",45.3622301,-68.5050006,23015
1185,Oxford,Maine,OK,1,"Oxford, ME, USA",44.1317459,-70.4931557,23017
1186,Penobscot,Maine,OK,1,"Penobscot, ME, USA",44.4645202,-68.7111394,23019
1187,Piscataquis,Maine,OK,1,"Piscataquis County, ME, USA",45.70498569999999,-69.3375071,23021
1188,Sagadahoc,Maine,OK,1,"Sagadahoc County, ME, USA",43.8171265,-69.7825531,23023
1189,Somerset,Maine,OK,1,"Somerset County, ME, USA",45.5913402,-69.9999212,23025
1190,Waldo,Maine,OK,1,"Waldo, ME, USA",44.5125736,-69.07614830000001,23027
1191,Washington,Maine,OK,1,"Washington, ME 04574, USA",44.2735583,-69.3676576,23029
1192,York,Maine,OK,1,"York, ME, USA",43.16174830000001,-70.6482581,23031
1193,Allegany,Maryland,OK,1,"Allegany County, MD, USA",39.6255251,-78.6114999,24001
1194,Anne Arundel,Maryland,OK,1,"Anne Arundel County, MD, USA",38.9530109,-76.5488232,24003
1195,Baltimore,Maryland,OK,1,"Baltimore, MD, USA",39.2903848,-76.6121893,24005
1196,Calvert,Maryland,OK,1,"Calvert County, MD, USA",38.49495030000001,-76.5025742,24009
1197,Caroline,Maryland,OK,1,"Caroline County, MD, USA",38.9105018,-75.8533954,24011
1198,Carroll,Maryland,OK,1,"Carroll County, MD, USA",39.5423418,-77.0564464,24013
1199,Cecil,Maryland,OK,1,"Cecil County, MD, USA",39.5739403,-75.94632399999999,24015
1200,Charles,Maryland,OK,1,"Charles County, MD, USA",38.5221781,-77.10249019999999,24017
1201,Dorchester,Maryland,OK,1,"Dorchester County, MD, USA",38.4152819,-76.17837390000001,24019
1202,Frederick,Maryland,OK,1,"Frederick, MD, USA",39.41426879999999,-77.4105409,24021
1203,Garrett,Maryland,OK,1,"Garrett County, MD, USA",39.5681243,-79.29021329999999,24023
1204,Harford,Maryland,OK,1,"Harford County, MD, USA",39.5838964,-76.3637285,24025
1205,Howard,Maryland,OK,1,"Howard County, MD, USA",39.2873463,-76.964306,24027
1206,Kent,Maryland,OK,1,"Kent County, MD, USA",39.2713804,-76.1319953,24029
1207,Montgomery,Maryland,OK,1,"Montgomery County, MD, USA",39.1547426,-77.2405153,24031
1208,Prince George's,Maryland,OK,1,"Prince George's County, MD, USA",38.78492110000001,-76.8720961,24033
1209,Queen Anne's,Maryland,OK,1,"Queen Anne's County, MD, USA",39.0263572,-76.1319953,24035
1210,St. Mary's,Maryland,OK,1,"St Mary's County, MD, USA",38.1060259,-76.3637285,24037
1211,Somerset,Maryland,OK,1,"Somerset County, MD, USA",38.0862333,-75.8533954,24039
1212,Talbot,Maryland,OK,1,"Talbot County, MD, USA",38.7803973,-76.1319953,24041
1213,Washington,Maryland,OK,1,"Washington County, MD, USA",39.641762,-77.719993,24043
1214,Wicomico,Maryland,OK,1,"Wicomico County, MD, USA",38.3941813,-75.667356,24045
1215,Worcester,Maryland,OK,1,"Worcester County, MD, USA",38.1584227,-75.4344727,24047
1216,Baltimore city,Maryland,OK,1,"Baltimore, MD, USA",39.2903848,-76.6121893,24510
1217,Barnstable,Massachusetts,OK,1,"Barnstable, MA, USA",41.7003208,-70.3002024,25001
1218,Berkshire,Massachusetts,OK,1,"Berkshire County, MA, USA",42.311782,-73.1821623,25003
1219,Bristol,Massachusetts,OK,1,"Bristol County, MA, USA",41.7938406,-71.1448516,25005
1220,Dukes,Massachusetts,OK,1,"Dukes County, MA, USA",41.4039539,-70.6692655,25007
1221,Essex,Massachusetts,OK,1,"Essex, MA, USA",42.63195820000001,-70.7829315,25009
1222,Franklin,Massachusetts,OK,1,"Franklin, MA 02038, USA",42.0834313,-71.396725,25011
1223,Hampden,Massachusetts,OK,1,"Hampden, MA 01036, USA",42.0639841,-72.4134167,25013
1224,Hampshire,Massachusetts,OK,1,"Hampshire County, MA, USA",42.3471357,-72.6624209,25015
1225,Middlesex,Massachusetts,OK,1,"Middlesex County, MA, USA",42.467206,-71.2874209,25017
1226,Nantucket,Massachusetts,OK,1,"Nantucket, MA, USA",41.2834704,-70.099451,25019
1227,Norfolk,Massachusetts,OK,1,"Norfolk, MA, USA",42.1195426,-71.3250563,25021
1228,Plymouth,Massachusetts,OK,1,"Plymouth, MA, USA",41.9584457,-70.6672621,25023
1229,Suffolk,Massachusetts,OK,1,"Suffolk County, MA, USA",42.3522866,-71.0504229,25025
1230,Worcester,Massachusetts,OK,1,"Worcester, MA, USA",42.2625932,-71.8022934,25027
1231,Alcona,Michigan,OK,1,"Alcona County, MI, USA",44.6727944,-83.60223979999999,26001
1232,Alger,Michigan,OK,1,"Alger, MI 48610, USA",44.12562570000001,-84.1208666,26003
1233,Allegan,Michigan,OK,1,"Allegan, MI 49010, USA",42.5291989,-85.8553031,26005
1234,Alpena,Michigan,OK,1,"Alpena, MI 49707, USA",45.0616794,-83.4327528,26007
1235,Antrim,Michigan,OK,1,"Antrim County, MI, USA",44.9730441,-85.1769095,26009
1236,Arenac,Michigan,OK,1,"Arenac County, MI, USA",43.9973355,-83.67739279999999,26011
1237,Baraga,Michigan,OK,1,"Baraga, MI 49908, USA",46.7785433,-88.4890193,26013
1238,Barry,Michigan,OK,1,"Barry County, MI, USA",42.5354321,-85.35496499999999,26015
1239,Bay,Michigan,OK,1,"Bay County, MI, USA",43.7109732,-84.01674229999999,26017
1240,Benzie,Michigan,OK,1,"Benzie County, MI, USA",44.678277,-86.2970998,26019
1241,Berrien,Michigan,OK,1,"Berrien County, MI, USA",42.0320742,-86.7416374,26021
1242,Branch,Michigan,OK,1,"Branch Township, MI, USA",43.93497259999999,-86.1141045,26023
1243,Calhoun,Michigan,OK,1,"Calhoun County, MI, USA",42.2073905,-85.02334599999999,26025
1244,Cass,Michigan,OK,1,"Cass County, MI, USA",41.9299158,-86.0121573,26027
1245,Charlevoix,Michigan,OK,1,"Charlevoix, MI 49720, USA",45.3180632,-85.2584004,26029
1246,Cheboygan,Michigan,OK,1,"Cheboygan, MI 49721, USA",45.64695630000001,-84.4744795,26031
